filepath,lang,gender,mfcc1_mean,mfcc2_mean,mfcc3_mean,mfcc4_mean,mfcc5_mean,mfcc6_mean,mfcc7_mean,mfcc8_mean,mfcc9_mean,mfcc10_mean,mfcc11_mean,mfcc12_mean,mfcc13_mean,mfcc14_mean,mfcc15_mean,mfcc16_mean,mfcc17_mean,mfcc18_mean,mfcc19_mean,mfcc20_mean,mfcc1_std,mfcc2_std,mfcc3_std,mfcc4_std,mfcc5_std,mfcc6_std,mfcc7_std,mfcc8_std,mfcc9_std,mfcc10_std,mfcc11_std,mfcc12_std,mfcc13_std,mfcc14_std,mfcc15_std,mfcc16_std,mfcc17_std,mfcc18_std,mfcc19_std,mfcc20_std,mfcc_d1_1_mean,mfcc_d1_2_mean,mfcc_d1_3_mean,mfcc_d1_4_mean,mfcc_d1_5_mean,mfcc_d1_6_mean,mfcc_d1_7_mean,mfcc_d1_8_mean,mfcc_d1_9_mean,mfcc_d1_10_mean,mfcc_d1_11_mean,mfcc_d1_12_mean,mfcc_d1_13_mean,mfcc_d1_14_mean,mfcc_d1_15_mean,mfcc_d1_16_mean,mfcc_d1_17_mean,mfcc_d1_18_mean,mfcc_d1_19_mean,mfcc_d1_20_mean,mfcc_d1_1_std,mfcc_d1_2_std,mfcc_d1_3_std,mfcc_d1_4_std,mfcc_d1_5_std,mfcc_d1_6_std,mfcc_d1_7_std,mfcc_d1_8_std,mfcc_d1_9_std,mfcc_d1_10_std,mfcc_d1_11_std,mfcc_d1_12_std,mfcc_d1_13_std,mfcc_d1_14_std,mfcc_d1_15_std,mfcc_d1_16_std,mfcc_d1_17_std,mfcc_d1_18_std,mfcc_d1_19_std,mfcc_d1_20_std,mfcc_d2_1_mean,mfcc_d2_2_mean,mfcc_d2_3_mean,mfcc_d2_4_mean,mfcc_d2_5_mean,mfcc_d2_6_mean,mfcc_d2_7_mean,mfcc_d2_8_mean,mfcc_d2_9_mean,mfcc_d2_10_mean,mfcc_d2_11_mean,mfcc_d2_12_mean,mfcc_d2_13_mean,mfcc_d2_14_mean,mfcc_d2_15_mean,mfcc_d2_16_mean,mfcc_d2_17_mean,mfcc_d2_18_mean,mfcc_d2_19_mean,mfcc_d2_20_mean,mfcc_d2_1_std,mfcc_d2_2_std,mfcc_d2_3_std,mfcc_d2_4_std,mfcc_d2_5_std,mfcc_d2_6_std,mfcc_d2_7_std,mfcc_d2_8_std,mfcc_d2_9_std,mfcc_d2_10_std,mfcc_d2_11_std,mfcc_d2_12_std,mfcc_d2_13_std,mfcc_d2_14_std,mfcc_d2_15_std,mfcc_d2_16_std,mfcc_d2_17_std,mfcc_d2_18_std,mfcc_d2_19_std,mfcc_d2_20_std,zcr_mean,zcr_std,centroid_mean,centroid_std,rolloff_mean,rolloff_std,bandwidth_mean,bandwidth_std,flatness_mean,flatness_std,rms_mean,rms_std,duration_sec
data/clean/de/Female/620203020_female_german_voice04.wav,de,Female,-291.19537,59.71365,10.41706,12.054215,2.3288283,-9.695821,-7.151532,-12.912642,-6.4933405,0.33631673,-6.9054627,-0.5720954,4.202621,-1.8430887,-2.2923617,3.7881355,-3.976458,0.44758627,-4.3595862,-2.7113347,150.31679,54.908897,31.36841,26.740902,19.976603,20.041414,14.639841,18.987356,14.627223,10.578212,12.084736,11.010468,8.502855,10.689501,9.173615,7.279986,9.9790945,7.547331,9.306793,8.622928,0.06433315,0.0033054352,-0.0065225093,-0.0043979767,-0.005893089,-0.005287237,0.00024612798,0.006216641,0.0036678573,-0.004204888,-0.004738941,0.002906038,0.0009665779,0.00020671052,0.0025543415,-0.0013737748,0.0013388103,2.3147008e-05,-0.0025156054,0.0025913047,18.365034,10.102661,6.0247216,5.170416,3.94621,3.2736971,2.533689,3.0977273,2.546005,1.9782083,2.0388741,2.0565932,1.5802473,1.8477187,1.5575877,1.284511,1.6563306,1.3384876,1.5761741,1.5532951,-0.017178806,-0.026911963,-0.012918145,-0.017778369,-0.0088347215,-0.0010965802,0.0067250924,0.0077746166,0.002412761,-0.00804674,-0.0016862428,0.0050001047,-0.0049997647,-0.0009695608,0.0034608697,-0.0030117063,0.0017745653,-0.0005876382,-0.004426503,0.0049783364,10.320689,6.9252267,3.7754433,3.14975,2.6729214,2.2123797,1.6440916,1.9271015,1.530282,1.3348551,1.3604524,1.3740549,1.0706987,1.2684199,1.1031169,0.95757747,1.0945187,0.9536156,1.1004317,1.088723,0.12741612,0.13701718,1838.2561,1169.765,3709.2395,1967.1127,1817.7344,579.99023,0.07103002,0.1913181,0.06240057,0.054764483,56.8163125
data/clean/de/Female/620203020_female_german_voice13.wav,de,Female,-305.34866,63.879723,10.153264,13.730675,4.0548177,-2.8922794,-8.002827,-7.67005,-4.7927537,1.322963,-6.4222617,0.7201012,2.7699306,-0.7091728,-2.486062,1.9588766,-2.8606236,0.26772565,-6.828638,-2.8009408,134.72621,52.938118,30.49246,25.16815,18.369894,16.490602,14.369238,15.951979,13.819983,10.021646,12.29478,10.483301,7.5575333,10.1563425,8.240083,6.6119747,7.8154836,6.427637,9.21849,7.124085,0.011096317,0.009097921,-0.0051163295,-0.0008564321,0.005680091,-0.0036222867,-0.008393781,0.00014535771,0.0046429452,0.004258943,0.0011049976,0.0037510197,0.0051718988,0.0014332734,-0.0010550072,0.0022740085,0.0036453577,0.0014348343,-0.00018413356,0.0011231004,17.059309,9.589073,6.0232353,4.968122,3.4846234,2.9909027,2.3127441,2.6524532,2.3662074,1.793925,2.0593836,2.035423,1.3275424,1.8222172,1.4151305,1.2283452,1.22183,1.1454349,1.5368866,1.18463,-0.031582497,-0.03357233,-0.002156925,0.005557294,0.0032427132,-0.010726352,-0.0051374934,-0.00033639223,0.002997624,0.004781665,0.0064008106,-0.0006350627,0.0013503345,-0.0030230784,0.0003027396,0.00023948611,-0.0016426641,-0.0012877695,0.007309615,0.0015993043,8.928495,6.7092876,3.7229285,3.0736992,2.498451,2.0657701,1.6609932,1.7174304,1.5038137,1.2303725,1.3998243,1.3538289,0.9758818,1.3032308,0.96746176,0.852146,0.7868659,0.77038634,1.0174611,0.8077468,0.12182655,0.12040469,1855.4425,1102.3448,3749.0957,1802.2937,1831.9006,481.36917,0.05617481,0.13743235,0.04172833,0.033818636,61.9
data/clean/de/Female/620203020_female_german_voice14.wav,de,Female,-297.97757,62.785698,14.209614,13.968498,2.5872529,-8.139956,-10.043997,-10.518326,-7.908808,1.3754188,-5.953106,-0.99301654,2.1126516,-2.8934798,-2.840708,1.5492228,-4.215237,0.21104711,-7.9157476,-3.8171513,147.54343,56.65714,31.815092,28.05487,20.83319,18.019466,15.054739,16.044743,14.638492,9.986302,11.136987,10.32997,8.224127,10.843595,7.7975993,6.5061474,7.8621683,6.069713,8.354628,6.935949,0.040826857,-0.004020822,-0.0121276975,-0.015162664,-0.009152685,0.005041516,-0.005918667,9.052386e-05,0.004641538,-0.004560019,-0.0023434034,-0.00239151,-0.0021630095,3.0495461e-05,-0.00016782833,0.00014859161,0.0008174767,0.0009979558,-0.0022824372,-0.0029312277,17.747889,10.861644,6.223067,5.301761,4.106005,3.1363134,2.673945,2.7128065,2.5105698,1.7628499,1.9902191,1.9786115,1.4651705,1.9818313,1.3297344,1.2152402,1.2741432,1.1066347,1.4245355,1.2344772,0.038700253,0.0005307348,-0.0015805955,0.00059501315,-0.006631739,-0.0048017767,-0.0042168363,-0.005677062,-0.006532786,-0.0028066959,-0.0050765993,-0.0032412976,-0.00048766774,-0.0035841402,0.00025146172,-0.001023323,-0.0026243841,-0.00079315173,-0.0035894641,-0.0020796144,9.925119,7.586969,4.0325103,3.364402,2.939748,2.08043,1.8261925,1.7290627,1.5438195,1.216152,1.3843051,1.3456417,1.0646291,1.4454682,0.9789362,0.86193293,0.8374496,0.8132059,0.9946134,0.8483839,0.14800358,0.14305621,1965.7269,1338.9363,3771.2163,2074.1858,1781.7097,600.02795,0.08739648,0.21128607,0.04862829,0.036770813,68.96325
data/clean/de/Female/620203020_female_german_voice16.wav,de,Female,-310.67105,56.510323,6.9109035,7.9525967,2.3295,-3.4513412,-8.384402,-7.610279,-5.1549497,0.8639533,-5.851443,-1.1985408,0.96600467,-0.6785219,-2.8226109,1.8587348,-0.9149301,0.5786067,-6.0569415,-2.3194256,151.82684,51.99726,30.636997,25.662317,18.89238,16.227959,15.409624,14.873967,13.528584,10.265255,12.156941,10.945453,8.89033,9.975637,8.368195,7.1432176,9.039332,7.535866,10.1058035,8.777426,0.03093823,0.0055560707,-0.0028752743,0.0040214816,0.0031360793,-0.0011154207,-0.00014939636,0.0031441436,-0.000525371,0.0023829755,-0.00073791447,0.0016809033,0.00042325968,0.0038386043,-0.0013105775,0.0009574426,0.00041540703,-0.0017223879,0.00094338646,-0.00032306887,18.915678,9.636158,5.855462,4.9741764,3.5254908,3.0420785,2.6292527,2.3370385,2.2910779,1.8028072,2.1594515,1.9958808,1.5302753,1.7581201,1.4067961,1.3445467,1.487053,1.3840276,1.7020142,1.382963,-0.00020548198,-0.008735234,0.0027272014,0.005590412,0.0022873098,0.00310161,0.003736225,0.0031137154,-0.0007459284,0.0020421923,0.0009890033,0.00071718026,-0.0017541534,-0.0005454808,-0.0011838084,-7.9971636e-05,-0.0009680715,-0.0011361768,0.0015903086,-0.0008490678,9.292484,6.7025595,3.689355,3.13359,2.580061,2.0022461,1.7164794,1.5721622,1.5194486,1.1556377,1.3894694,1.3161204,1.0234345,1.1946139,0.93363845,0.94421506,0.9385577,0.9170056,1.0559695,0.8750141,0.13745728,0.13265736,1973.4312,1199.704,3928.9575,1908.1237,1849.1201,550.5717,0.07494679,0.18323405,0.0453768,0.04224064,61.287375
data/clean/de/Female/620203020_female_german_voice17.wav,de,Female,-321.79065,59.93149,12.44267,11.841951,4.302979,-3.20882,-5.859578,-4.461469,-5.3950176,1.145315,-3.9735456,0.8094374,1.692169,0.19601426,-2.8871477,1.9959108,-0.6829798,0.3667306,-6.1502934,-1.7752131,149.4279,51.46154,29.373446,25.36873,17.649298,17.028769,14.625892,15.400991,14.982298,9.600625,11.266708,10.221618,8.685914,9.581943,8.274576,6.592248,7.8449426,6.430501,9.237673,7.489035,0.027436452,0.010309005,0.0060676527,-0.00034053615,-0.008993562,0.0025373858,0.0015407234,0.00066646637,-0.0016547047,-0.0026230335,0.0030472262,0.0022525513,0.0020179078,-4.4520282e-05,-0.0010619509,-0.001270104,-0.001272001,-0.0014956936,-0.005070967,0.0018327006,17.952812,8.934574,5.501137,4.9327464,3.289922,2.930386,2.364847,2.4878643,2.4677536,1.6720879,1.8086233,1.830453,1.4695328,1.641057,1.3211238,1.1635237,1.179126,1.1408583,1.489992,1.0566932,-0.04916274,-0.016018221,0.0067942576,0.007456112,-0.00062731677,-0.0083549535,-0.0014588332,0.0010000879,-0.0013222438,-0.0031376574,0.0030325197,0.0013628924,0.0009910096,0.0006260179,0.0006252352,0.0011168933,-0.0007949416,-0.0014936134,0.00019155224,0.0029031371,8.916047,6.411809,3.5342996,3.102574,2.286835,2.0079021,1.7058438,1.656966,1.493695,1.1388454,1.2236363,1.2941082,0.96215457,1.217898,0.89829504,0.8234035,0.7909081,0.80750436,0.92471236,0.73566395,0.12644836,0.12171289,1939.1979,1097.473,4004.6606,1784.5404,1925.665,445.6027,0.04342784,0.079868026,0.0394541,0.034564916,57.8
data/clean/de/Female/620203020_female_german_voice19.wav,de,Female,-305.62854,65.69121,10.711327,12.354053,2.8335955,-7.0391736,-8.149871,-9.180432,-5.539634,-0.52840245,-5.147919,-0.81294644,0.008464599,-2.7127802,-3.1337352,1.0786602,-2.3907173,0.61899835,-7.507035,-3.2215617,148.52919,56.253975,31.619038,26.172935,19.667555,18.68584,14.903762,15.582356,14.899114,10.764927,11.560493,10.639927,8.742956,10.488001,8.068333,6.6688685,8.130912,6.59005,9.038987,7.273434,0.013451184,-0.022105604,-0.013232126,-0.00247641,0.0021403013,0.0026928217,0.000492708,0.003635326,-0.00051838654,-0.0017349971,0.00067650113,0.0035745439,-0.00020598997,0.0006065104,0.0025643017,-5.7120084e-05,-0.0045743603,-0.004132399,-0.0022158425,-0.0027164714,18.289486,10.310661,6.160292,5.114158,3.7531872,3.230778,2.4546187,2.5145605,2.7038782,1.9541739,2.0312498,1.9407542,1.5792887,1.8433719,1.407254,1.2097144,1.257039,1.1928475,1.5282699,1.2730365,-0.023296524,-0.012998513,-0.009988687,-0.008226991,0.0030598934,0.006149148,-0.0018509545,0.008653511,0.008119488,-0.00079799985,0.002433653,0.0071721333,0.0019981023,0.002588827,0.005108576,0.0031180172,-0.0054169004,-0.006202985,-0.0012380532,-0.002700332,9.381166,7.3188057,3.995664,3.2071455,2.74815,2.161796,1.7686832,1.6717093,1.7270463,1.3378001,1.304649,1.2964365,1.0838712,1.3168114,0.97626764,0.889942,0.8589183,0.8245861,1.0259175,0.8489208,0.1351461,0.14008716,1865.9966,1259.5822,3636.765,2069.4512,1748.3835,635.33356,0.098809324,0.23605981,0.04660913,0.03688403,62.1714375
data/clean/de/Female/810100121_female_german_voice03.wav,de,Female,-254.60905,68.9585,11.1084385,7.6549864,-11.889263,-11.824279,-11.152135,-0.9468002,-15.712573,-8.406067,-11.682859,-5.540815,-5.150838,-3.7867105,-8.708071,2.2432764,-10.062911,0.99403745,-6.4206114,-3.4573855,125.3921,58.93722,32.744072,25.236954,20.256374,16.510397,14.324327,13.584402,15.613364,10.698729,11.597272,9.102117,8.655275,8.484319,9.365354,7.47829,8.04746,6.9797263,7.1865177,7.3470707,-0.052888375,-0.0030745983,0.02988282,0.005398798,0.008551669,0.010760116,-0.0004101488,-0.012939141,-0.00043910797,0.0031550007,-0.0019292398,0.002236474,0.0038281032,0.004255142,0.00047789488,0.008112627,0.0013878557,-0.00039451895,0.0023986548,-0.0031929514,19.72159,11.530104,6.3047357,4.864713,3.7292426,3.1925843,2.5576127,2.5884123,2.9128432,1.9976181,2.179158,1.6764874,1.4676338,1.5737629,1.7288569,1.4024794,1.4869438,1.3124045,1.3863381,1.4068444,-0.014167539,0.019223092,0.015568572,-0.0010822648,0.002781856,0.0024549954,0.0036324994,0.0011852134,0.0027750146,0.00061301916,-0.0008634058,0.0004672178,-0.0014381761,0.00056713686,-0.0019143044,0.0025544958,-0.0042530447,-0.0013426101,0.0012400893,-0.001324555,11.907044,8.2002125,4.386021,3.0848007,2.816406,2.1446352,1.8790258,1.6348598,1.8770577,1.3222792,1.5464804,1.2330743,1.0397189,1.1557539,1.1756153,1.0020864,1.002388,0.89498866,0.95551443,0.9493241,0.1785173,0.15115398,2042.643,1386.2517,3749.0012,2172.134,1716.0038,604.0532,0.10351048,0.21916056,0.06538856,0.04963226,56.3
data/clean/de/Female/810100121_female_german_voice04.wav,de,Female,-241.55777,73.01587,8.391345,5.3880534,-12.852283,-11.168159,-13.406098,-1.9402052,-15.2416,-8.374228,-11.777649,-6.6895003,-4.3699093,-4.2313805,-8.610437,2.135712,-10.590397,1.4283609,-4.973858,-4.00807,125.75665,58.134495,31.20805,26.322073,20.192497,17.084036,14.481729,14.266893,15.47119,10.553561,11.453038,9.348919,8.913675,8.434903,9.348895,6.987341,8.350872,6.916701,7.5170474,6.94062,-0.057122283,-0.010269861,-0.005866052,-0.0038673722,-0.006767123,-0.002790489,0.0011654765,-0.0006616081,0.0027728914,-0.0018500246,0.00089899224,-0.0004039115,-0.0014205555,0.0017490928,0.0031711264,-0.00010950291,0.0010991363,-5.310771e-05,-0.00039148948,0.0018976995,19.93143,11.530942,5.8909307,5.2339644,3.9384248,3.2170336,2.5650842,2.5191205,2.764,1.9722601,2.1347246,1.6316345,1.523953,1.5906758,1.758823,1.3007052,1.4820316,1.3152372,1.4429221,1.3417319,0.009562591,0.007817836,0.0034113296,0.0038158419,0.002205469,0.0065522143,0.0007010554,-0.0018564124,-0.0005844565,0.0037827503,-0.0026843029,-0.003081399,-0.0006284103,0.0015625153,-0.00184671,-0.0005743021,0.000444376,-0.0020522885,0.0020225947,-0.0016001541,11.876101,8.237679,4.4294863,3.3892975,3.017696,2.2194424,1.9588127,1.7657781,1.8847816,1.4080179,1.5532988,1.2272816,1.0929089,1.0766225,1.2345823,0.9289294,1.0421395,0.96374786,1.0123826,1.0144368,0.16250326,0.14013126,1905.6143,1296.636,3564.9172,2141.2263,1675.6863,621.4443,0.10613275,0.23019762,0.07488488,0.05357574,64.2
data/clean/de/Female/810100121_female_german_voice16.wav,de,Female,-252.05542,68.49472,10.534235,10.320994,-12.650993,-9.857689,-12.153532,-2.0884693,-15.827832,-8.407867,-12.099117,-6.194296,-3.7624362,-3.3272371,-9.566164,1.7224014,-10.134387,0.23672366,-7.089914,-3.2852955,124.80503,54.108147,32.603226,27.454227,19.920057,16.817312,15.053772,13.489097,16.138214,10.250829,11.102391,9.607569,8.566682,8.463046,9.364302,6.8676105,7.634761,6.7219768,7.2255754,7.1294613,0.18698248,-0.017188972,-0.019130947,0.0043454524,-0.009093602,-0.011721728,-0.008224379,0.0024207733,0.0058862795,-0.008623972,0.004837412,0.0044376673,0.0030743699,0.0032806215,-0.008891892,0.0043545333,-0.011542614,-0.0027932918,-0.0043418524,0.0045068916,19.420662,10.34409,6.2747784,5.2818108,3.7300272,3.1341472,2.700382,2.4043016,2.8526607,1.9231654,1.9506261,1.6760237,1.5789808,1.555288,1.8336217,1.2692506,1.3790668,1.2299643,1.3685966,1.3857962,0.0333416,0.018386498,0.0056788255,-0.003830223,0.0025900223,-0.00263202,-0.0047622067,0.0017392063,-0.007953395,0.00023160894,-0.0026006298,-0.0017295859,0.0030940557,-0.0028905673,0.00020907304,0.00038443177,0.00015413118,-0.00072125834,-0.00210402,-0.0016545466,11.508753,7.4482875,4.339013,3.2672427,2.7788646,2.0832052,1.9239521,1.6615567,1.9090935,1.3187327,1.3900303,1.2680345,1.0746518,1.0918747,1.211451,0.9284257,0.9695273,0.9180812,0.9139306,0.9556598,0.17001928,0.14743072,1985.7886,1305.9008,3736.709,2089.7026,1714.2053,602.8604,0.112154804,0.23640446,0.067506716,0.05381372,63.5
data/clean/de/Female/810100200_female_german_voice12.wav,de,Female,-250.42287,70.118645,12.585055,9.749205,-11.562939,-12.299074,-8.414318,-10.3364525,-10.195673,-13.91274,-11.965301,-5.407648,-5.278262,-1.720992,-9.478659,1.7256019,-9.385134,0.50742716,-5.274365,-2.7373528,109.54761,59.191837,33.447807,26.846191,20.312754,16.227638,13.839004,13.006492,13.806571,10.569419,10.999369,9.259815,8.411181,8.089855,9.156471,6.7499485,6.8665733,6.027637,6.8278294,6.2588477,-0.033285778,-0.022574617,-0.005224368,-0.008465031,0.0008937199,0.0050628246,0.0030959824,-0.00085583905,-2.7590153e-05,0.0021782345,0.00041986245,0.0001317911,-0.00041252925,0.0023408954,0.00023695827,-0.00045361486,0.0037794907,0.0012972235,0.002291569,0.0029374282,17.222418,11.681293,6.450797,5.3523984,3.8163898,3.16656,2.600511,2.4576182,2.4010692,1.9882756,1.9671826,1.7363789,1.5469114,1.5415591,1.7685136,1.2126032,1.2795491,1.0743409,1.2547729,1.1124265,0.019474866,0.0104933195,0.000827942,0.0053867265,-0.00068532425,-0.0020350919,-0.0006565182,0.0006016404,-0.00025811896,-0.0008557064,0.00045148283,-5.5745506e-05,0.0006046721,-0.0012310471,-0.0003372745,-0.00010000385,-0.0021562497,0.00010523344,-0.0011613733,-0.0014516698,10.750115,8.529751,4.455089,3.338406,2.8779771,2.2090242,1.8516496,1.7105621,1.6361454,1.418417,1.4635671,1.2364452,1.1091866,1.0133563,1.2934573,0.89296746,0.8859538,0.80489504,0.919184,0.8539504,0.17585808,0.15114607,2035.4701,1431.746,3721.38,2230.7048,1714.1624,629.47046,0.102356054,0.22179963,0.06246233,0.04239584,58.36
data/clean/de/Female/810100200_female_german_voice13.wav,de,Female,-242.3245,64.42528,11.473025,8.092787,-12.507685,-14.018437,-8.298617,-10.623436,-12.498512,-12.114612,-13.026279,-4.430051,-6.609604,-1.120199,-9.559945,1.1364459,-8.542575,1.2106974,-4.8014097,-1.7054296,109.400536,56.109905,33.4315,28.433062,20.136211,16.860016,13.772027,13.787013,13.251448,11.019683,11.774259,9.004257,8.470799,8.136396,9.399299,6.725041,7.3802266,7.75813,8.615482,8.845501,0.05617225,0.0147787025,-0.011929049,-0.0014925624,-0.007677068,0.00091073284,-0.008842995,0.0010211326,0.0007738824,0.005449795,-0.0037196341,-0.00088029314,0.0021491437,-0.0003084537,-0.0061495337,-0.0003690348,-0.0015506883,-0.0035399527,-0.0011074429,0.00032561496,16.334927,11.126179,6.65839,5.436819,3.7806594,3.2266512,2.5841563,2.453275,2.3286884,2.0658317,2.1657398,1.6132361,1.483966,1.4828703,1.8021934,1.2222892,1.3193326,1.4516863,1.5615995,1.5821918,-0.026429677,-0.0015741355,-0.009347506,-0.0047734603,-0.0005684487,0.010304795,0.00045214797,0.0015221253,0.0035574145,0.009143768,-0.0033595685,-0.001662973,0.0014824573,-0.00067862216,-0.0023545867,-0.001915032,0.0015913603,0.0002689646,-0.00061414705,0.0019230862,10.213124,7.9571776,4.5591564,3.5185971,2.6986194,2.1521657,1.7497897,1.7500973,1.6469917,1.4465207,1.6120472,1.1810569,1.0540186,1.0037814,1.2526457,0.87297136,0.8883401,0.9563289,1.0812871,1.1926019,0.1816498,0.15831648,2051.6306,1391.5952,3774.2268,2183.7083,1733.7814,615.52783,0.10990965,0.22826354,0.07020926,0.052234154,59.543
data/clean/de/Female/810100200_female_german_voice15.wav,de,Female,-219.3507,72.00436,5.284443,8.952282,-16.633295,-17.104652,-8.872731,-10.825244,-12.59277,-12.916228,-12.414412,-3.4455767,-8.166091,-2.9983733,-10.194617,0.5883416,-7.96422,4.389036,-4.509014,0.85923874,109.051476,52.76815,33.80901,27.96102,21.333403,17.530018,14.346278,14.319205,13.840364,10.121968,11.680205,9.310102,9.629113,9.483552,10.83862,9.20586,9.277791,9.856394,9.294176,9.728625,-0.06384485,-0.02880344,0.00859781,-0.010480886,0.021154227,0.022726797,-0.0029484632,-0.0074499403,-0.008051174,0.0076014185,-0.0020043543,-4.732259e-05,0.003616237,-0.008201564,0.0019579579,0.002099763,0.008200241,0.0076425546,0.0028587861,0.007974634,19.026354,10.947359,6.8493514,5.5634646,4.210406,3.3053894,2.689922,2.79294,2.6129324,1.9003015,2.2306707,1.6656569,1.7480329,1.7766448,2.1245255,1.7230394,1.6985809,1.8913954,1.6378615,1.7822425,0.06873417,0.0069557256,-0.0046713785,0.0068944874,-0.014092925,-0.006633052,0.002250865,-0.002580626,-0.0019393965,-0.005930076,-0.0016507454,-0.0056703133,-0.0039480636,0.00031705556,-0.0029683746,-0.0041137203,-0.001813232,0.0042833695,0.0038732416,-0.0012687643,11.829108,7.566556,4.806332,3.4453297,3.1058958,2.2620108,1.9407316,1.8532388,1.7502556,1.4026109,1.5759783,1.218411,1.1866325,1.2088486,1.4914483,1.2477639,1.197883,1.2124668,1.1255445,1.3202777,0.17490591,0.14539,1997.7485,1244.4856,3756.5159,2009.5646,1762.322,538.70154,0.07608816,0.16559713,0.083594166,0.0527809,53.4
data/clean/de/Female/810100200_female_german_voice2.wav,de,Female,-218.21167,63.602192,7.6784706,4.4733825,-11.4319725,-9.382878,-10.960753,-5.9421244,-13.091207,-8.521014,-11.861297,-3.691282,-4.161761,-2.0914257,-9.745433,1.2783724,-9.621611,-1.2114317,-5.2066483,-3.1085417,133.97598,58.994987,31.313911,26.097738,19.975677,16.656736,14.767204,12.530445,15.077421,10.477417,11.060851,8.839984,7.9422603,7.971525,10.147415,7.419119,8.172423,6.82225,7.305468,6.8886127,0.06893032,0.06829097,0.019656815,0.017322622,0.0035414381,-0.008804168,0.0007474375,-0.0007124921,-0.012815306,-0.02415354,-0.013610546,0.008336966,-0.00033489728,-0.007321801,0.005555532,-0.00839149,0.0046161227,-0.010097169,-0.011300457,-0.009653626,17.836546,11.128678,5.746866,4.9212785,3.6554592,3.1179686,2.6052253,2.360349,2.668485,1.8461183,1.8523339,1.7230273,1.4241034,1.5010352,1.8478756,1.307711,1.4076715,1.2264794,1.3377987,1.2448958,-0.0024379361,-0.014437505,-0.007972344,0.0013451343,-0.005404496,-0.0011786856,0.0024620644,-0.0025346202,0.010988273,0.003117782,0.00752681,0.0020429771,-0.004414387,0.009683258,-0.0060761073,0.0029228379,-0.0021020148,-0.00015580114,0.00023097286,0.0023663978,10.781207,7.8677344,4.162178,3.09941,2.908012,2.130632,1.9622513,1.6458145,1.8583815,1.3351734,1.4188169,1.1957804,1.0560755,1.0195109,1.318068,0.9445436,1.0058403,0.8990279,1.0047922,0.95021474,0.16570997,0.1491604,1950.7418,1401.5369,3596.705,2276.6482,1641.7655,701.674,0.1491588,0.28996736,0.102038056,0.07603965,52.953
data/clean/de/Female/810100200_female_german_voice5.wav,de,Female,-212.66666,68.408424,14.579262,10.595091,-7.5661306,-10.4060135,-10.144485,-5.1946054,-13.5414095,-10.103976,-14.01139,-2.9950068,-3.8559303,-2.8488576,-7.6965747,0.6313174,-8.333086,-1.4011121,-4.2608175,-2.9982078,125.80228,59.723045,31.35993,26.096115,18.16681,16.524857,13.346556,12.238597,14.063924,10.843156,11.407916,9.5212965,8.131605,8.214688,9.500615,7.2446117,7.042823,6.631398,6.7831583,6.473635,-0.0012023858,-0.0016466726,-0.0014979583,-0.0012880986,-0.001060926,-0.0008566389,-0.0007004371,-0.00059680146,-0.0005308309,-0.0004751772,-0.00039995954,-0.00028287127,-0.00011668655,8.7707245e-05,0.00030367993,0.0004963197,0.00063300575,0.00069368456,0.00067725335,0.0006015688,18.256721,11.869137,6.032008,5.0421886,3.5860264,2.9437613,2.4765964,2.1866984,2.3423042,1.9356557,1.977054,1.7270288,1.4374952,1.5188181,1.7275757,1.2828457,1.2578789,1.2271671,1.279802,1.2133933,0.0010931067,0.0014969795,0.0013617917,0.0011709948,0.0009644713,0.0007787657,0.00063676154,0.0005425478,0.00048257675,0.00043197972,0.00036359852,0.00025715618,0.00010607947,-7.972966e-05,-0.00027606863,-0.0004512016,-0.00057546305,-0.0006306189,-0.00061568135,-0.0005468843,10.714781,8.143145,3.9253328,3.1965666,2.5601974,2.032843,1.7591182,1.586201,1.6426533,1.2952151,1.4115009,1.2128733,1.0133026,1.0006611,1.210068,0.9469534,0.8941956,0.8605239,0.87781316,0.8479873,0.17845488,0.1632429,2016.5319,1440.3086,3726.5537,2280.135,1710.453,658.6538,0.11065939,0.23554534,0.11296209,0.08545898,56.96
